,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
321,221.off,./normalized-psb-db/Fish/221.off,Fish,0.7674298605460916,-0.03411959925263358,0.18128569494364116,388.24711510786454,1.0011403432072075,12.539742111251806,0.1565,0.2215,0.169,0.1025,0.11,0.0815,0.07,0.0495,0.032,0.0075,0.027,0.268,0.345,0.175,0.118,0.067,0.0,0.0,0.0,0.0,0.089,0.2825,0.2575,0.1645,0.1255,0.058,0.023,0.0,0.0,0.0,0.05,0.22,0.39,0.228,0.0855,0.0245,0.002,0.0,0.0,0.0,0.108,0.426,0.366,0.096,0.004,0.0,0.0,0.0,0.0,0.0
322,235.off,./normalized-psb-db/Fish/235.off,Fish,0.5461837613041598,0.01889724452305286,0.08917497285136163,456.26734374706865,1.008313017434715,18.624610855719784,0.2235,0.2125,0.128,0.098,0.0665,0.0635,0.0685,0.066,0.055,0.0185,0.047,0.363,0.251,0.184,0.11,0.045,0.0,0.0,0.0,0.0,0.1205,0.3465,0.225,0.148,0.082,0.06,0.018,0.0,0.0,0.0,0.073,0.3485,0.4,0.1645,0.0135,0.0005,0.0,0.0,0.0,0.0,0.205,0.5765,0.2095,0.0085,0.0005,0.0,0.0,0.0,0.0,0.0
323,234.off,./normalized-psb-db/Fish/234.off,Fish,0.7899543237233584,-0.031241642083936393,0.15466547960335156,505.05448976469427,1.010705034475724,10.548342073461873,0.1475,0.2125,0.1935,0.121,0.0915,0.08,0.059,0.0505,0.032,0.0125,0.02,0.34,0.351,0.168,0.075,0.046,0.0,0.0,0.0,0.0,0.0865,0.2975,0.326,0.1545,0.0875,0.037,0.011,0.0,0.0,0.0,0.044,0.2765,0.4005,0.237,0.0405,0.0015,0.0,0.0,0.0,0.0,0.1225,0.449,0.377,0.0505,0.001,0.0,0.0,0.0,0.0,0.0
324,236.off,./normalized-psb-db/Fish/236.off,Fish,0.49673126919837307,-0.015076490308922618,0.07720086488358022,539.2175182339304,1.0038361555652289,23.398505091103832,0.231,0.2095,0.127,0.091,0.0745,0.061,0.062,0.073,0.049,0.022,0.077,0.319,0.289,0.173,0.106,0.036,0.0,0.0,0.0,0.0,0.152,0.315,0.2125,0.154,0.0965,0.0565,0.0135,0.0,0.0,0.0,0.0785,0.416,0.391,0.109,0.0055,0.0,0.0,0.0,0.0,0.0,0.2115,0.6065,0.179,0.003,0.0,0.0,0.0,0.0,0.0,0.0
325,222.off,./normalized-psb-db/Fish/222.off,Fish,0.5602004685783986,-0.021788466957069492,0.09708245129113814,370.31990365782,1.0126878385145586,15.329157764461753,0.1825,0.232,0.136,0.1015,0.0755,0.072,0.0785,0.07,0.0405,0.0115,0.019,0.408,0.302,0.127,0.124,0.02,0.0,0.0,0.0,0.0,0.1255,0.3335,0.232,0.1665,0.0895,0.0405,0.0125,0.0,0.0,0.0,0.0745,0.3465,0.404,0.1595,0.015,0.0005,0.0,0.0,0.0,0.0,0.176,0.534,0.275,0.015,0.0,0.0,0.0,0.0,0.0,0.0
326,223.off,./normalized-psb-db/Fish/223.off,Fish,0.684090792148905,-0.023693918366069506,0.1196762259800097,570.2528427629654,1.005707728381454,12.623432990840044,0.16,0.223,0.1545,0.121,0.098,0.0775,0.0625,0.053,0.04,0.0105,0.042,0.347,0.335,0.15,0.108,0.018,0.0,0.0,0.0,0.0,0.1145,0.3155,0.2905,0.158,0.0845,0.0295,0.007,0.0005,0.0,0.0,0.063,0.3085,0.3905,0.206,0.0305,0.0015,0.0,0.0,0.0,0.0,0.161,0.5085,0.3,0.0305,0.0,0.0,0.0,0.0,0.0,0.0
327,237.off,./normalized-psb-db/Fish/237.off,Fish,0.446529529924048,0.013243361848026908,0.05992232734883264,507.637929455077,0.9892279159026204,30.706591390283158,0.2735,0.214,0.099,0.077,0.0655,0.051,0.0665,0.073,0.0555,0.025,0.113,0.324,0.243,0.161,0.116,0.043,0.0,0.0,0.0,0.0,0.158,0.3235,0.226,0.149,0.082,0.049,0.0125,0.0,0.0,0.0,0.1035,0.4405,0.377,0.0785,0.0005,0.0,0.0,0.0,0.0,0.0,0.258,0.611,0.13,0.001,0.0,0.0,0.0,0.0,0.0,0.0
328,233.off,./normalized-psb-db/Fish/233.off,Fish,1.0488360992281849,0.04984910909941406,0.23261404834338237,464.3100433736576,1.002811896477002,5.128209921294299,0.131,0.2075,0.189,0.1455,0.113,0.09,0.0585,0.0365,0.021,0.008,0.0,0.207,0.434,0.259,0.054,0.046,0.0,0.0,0.0,0.0,0.077,0.231,0.323,0.221,0.091,0.046,0.011,0.0,0.0,0.0,0.0285,0.172,0.3495,0.316,0.117,0.0155,0.0015,0.0,0.0,0.0,0.083,0.348,0.399,0.15,0.0195,0.0005,0.0,0.0,0.0,0.0
329,227.off,./normalized-psb-db/Fish/227.off,Fish,0.5424617629197434,-0.020662811518297464,0.07264123599205811,373.87684114803284,1.006434024433181,15.669438409589349,0.186,0.2255,0.1395,0.099,0.087,0.0685,0.067,0.064,0.0515,0.012,0.03,0.401,0.266,0.15,0.137,0.016,0.0,0.0,0.0,0.0,0.119,0.3535,0.2485,0.148,0.0795,0.037,0.0145,0.0,0.0,0.0,0.0615,0.3405,0.4435,0.1495,0.005,0.0,0.0,0.0,0.0,0.0,0.178,0.5565,0.258,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
330,226.off,./normalized-psb-db/Fish/226.off,Fish,0.5424617629197434,-0.020662811518297464,0.07264123599205811,373.87684114803284,1.004469608380963,15.669438409589349,0.1895,0.223,0.141,0.103,0.0795,0.082,0.065,0.0595,0.047,0.0105,0.03,0.418,0.248,0.147,0.14,0.017,0.0,0.0,0.0,0.0,0.129,0.3325,0.252,0.1485,0.088,0.04,0.01,0.0,0.0,0.0,0.0645,0.3455,0.4335,0.1505,0.006,0.0,0.0,0.0,0.0,0.0,0.1725,0.5755,0.247,0.005,0.0,0.0,0.0,0.0,0.0,0.0
331,232.off,./normalized-psb-db/Fish/232.off,Fish,0.562073421414079,0.019754412501587527,0.08091787251222379,455.0414009754813,1.0083861303500956,22.990872403856237,0.205,0.214,0.124,0.09,0.0875,0.062,0.0695,0.0705,0.0565,0.021,0.059,0.389,0.207,0.166,0.121,0.058,0.0,0.0,0.0,0.0,0.1195,0.33,0.224,0.1515,0.1,0.0535,0.021,0.0005,0.0,0.0,0.076,0.3385,0.42,0.152,0.0135,0.0,0.0,0.0,0.0,0.0,0.2115,0.5615,0.2205,0.0065,0.0,0.0,0.0,0.0,0.0,0.0
332,224.off,./normalized-psb-db/Fish/224.off,Fish,0.5258984140471616,-0.017814844120659236,0.07872086125896624,458.291212614055,1.0024528733238478,21.027715620468996,0.2475,0.2075,0.129,0.089,0.068,0.062,0.06,0.071,0.0505,0.0155,0.063,0.32,0.285,0.169,0.109,0.054,0.0,0.0,0.0,0.0,0.14,0.3315,0.2045,0.1515,0.0885,0.061,0.0225,0.0005,0.0,0.0,0.0865,0.375,0.4105,0.121,0.007,0.0,0.0,0.0,0.0,0.0,0.2,0.6075,0.188,0.0045,0.0,0.0,0.0,0.0,0.0,0.0
333,230.off,./normalized-psb-db/Fish/230.off,Fish,0.8154689342560183,-0.037231163946030016,0.19107804901333597,391.20917861165333,1.0070140121109366,12.023916225684347,0.1455,0.2355,0.17,0.1025,0.095,0.0855,0.0735,0.0545,0.0285,0.0095,0.032,0.237,0.353,0.175,0.137,0.066,0.0,0.0,0.0,0.0,0.079,0.2675,0.266,0.176,0.1265,0.0575,0.027,0.0005,0.0,0.0,0.042,0.221,0.382,0.239,0.0885,0.0235,0.004,0.0,0.0,0.0,0.0935,0.4075,0.388,0.105,0.0055,0.0005,0.0,0.0,0.0,0.0
334,231.off,./normalized-psb-db/Fish/231.off,Fish,0.6404433429264484,-0.02442545621437646,0.12266859898766566,440.3082054913961,1.0017387847786745,13.822420157976957,0.192,0.2075,0.1465,0.0995,0.0965,0.0825,0.0615,0.058,0.0445,0.0115,0.012,0.403,0.293,0.134,0.109,0.049,0.0,0.0,0.0,0.0,0.1145,0.3055,0.269,0.153,0.083,0.0545,0.0205,0.0,0.0,0.0,0.069,0.295,0.4235,0.188,0.0245,0.0,0.0,0.0,0.0,0.0,0.16,0.497,0.3215,0.0215,0.0,0.0,0.0,0.0,0.0,0.0
335,225.off,./normalized-psb-db/Fish/225.off,Fish,0.6305763381291898,0.021356957904612256,0.1323264002219762,549.7107464643033,1.001879695323609,11.010464252050125,0.173,0.2095,0.161,0.121,0.091,0.069,0.062,0.053,0.0485,0.012,0.046,0.335,0.32,0.169,0.075,0.055,0.0,0.0,0.0,0.0,0.127,0.317,0.2745,0.133,0.099,0.037,0.0125,0.0,0.0,0.0,0.059,0.3325,0.4105,0.174,0.0235,0.0005,0.0,0.0,0.0,0.0,0.1755,0.5195,0.277,0.028,0.0,0.0,0.0,0.0,0.0,0.0
336,228.off,./normalized-psb-db/Fish/228.off,Fish,0.6109822675511738,-0.023918204014901304,0.11383597649064163,398.6838889778978,1.0096391544617591,15.65396630799346,0.1845,0.2085,0.1545,0.1085,0.083,0.0675,0.0775,0.0635,0.0415,0.011,0.015,0.364,0.321,0.156,0.09,0.054,0.0,0.0,0.0,0.0,0.1265,0.3315,0.238,0.161,0.0835,0.0445,0.015,0.0,0.0,0.0,0.0585,0.32,0.3945,0.1925,0.0345,0.0,0.0,0.0,0.0,0.0,0.155,0.505,0.3145,0.025,0.0005,0.0,0.0,0.0,0.0,0.0
337,229.off,./normalized-psb-db/Fish/229.off,Fish,0.5759654264291039,0.02277435897253984,0.10217308500899902,368.3807439925713,1.0109351632004078,14.050468096249105,0.1785,0.2205,0.149,0.107,0.082,0.0755,0.0655,0.0615,0.0475,0.013,0.003,0.421,0.297,0.135,0.115,0.029,0.0,0.0,0.0,0.0,0.0995,0.319,0.2655,0.1755,0.0875,0.0405,0.012,0.0005,0.0,0.0,0.053,0.318,0.449,0.159,0.021,0.0,0.0,0.0,0.0,0.0,0.159,0.5485,0.275,0.017,0.0005,0.0,0.0,0.0,0.0,0.0
338,239.off,./normalized-psb-db/Fish/239.off,Fish,0.5324608179783218,-0.01892987568637321,0.06976500643314933,421.27670128474523,1.001345467313197,26.019815713694243,0.217,0.2295,0.1295,0.086,0.0735,0.0625,0.07,0.0615,0.056,0.0145,0.067,0.377,0.258,0.166,0.106,0.026,0.0,0.0,0.0,0.0,0.122,0.342,0.2315,0.156,0.09,0.038,0.0205,0.0,0.0,0.0,0.0735,0.3715,0.418,0.129,0.008,0.0,0.0,0.0,0.0,0.0,0.214,0.5855,0.1995,0.001,0.0,0.0,0.0,0.0,0.0,0.0
339,238.off,./normalized-psb-db/Fish/238.off,Fish,0.5103143525209143,-0.016415912976234785,0.08183590557263774,493.1548022999097,1.0044506701156237,21.045078987568633,0.2385,0.2305,0.112,0.0895,0.0695,0.0615,0.061,0.0545,0.0605,0.0225,0.048,0.351,0.253,0.172,0.112,0.064,0.0,0.0,0.0,0.0,0.1405,0.3195,0.2245,0.151,0.0905,0.0535,0.0205,0.0,0.0,0.0,0.094,0.3815,0.3695,0.143,0.012,0.0,0.0,0.0,0.0,0.0,0.208,0.5895,0.1945,0.008,0.0,0.0,0.0,0.0,0.0,0.0
340,281.off,./normalized-psb-db/Armadillo/281.off,Armadillo,1.1177439511348692,0.04021576547917694,0.2763737279940501,863.4442577894756,1.0395368858414784,3.9360565551688653,0.1255,0.193,0.1925,0.1505,0.115,0.089,0.0515,0.047,0.0315,0.0045,0.0,0.263,0.339,0.24,0.128,0.029,0.001,0.0,0.0,0.0,0.067,0.225,0.3175,0.2215,0.1285,0.0345,0.006,0.0,0.0,0.0,0.0315,0.205,0.3295,0.276,0.112,0.037,0.0085,0.0005,0.0,0.0,0.0755,0.3495,0.374,0.1685,0.03,0.0025,0.0,0.0,0.0,0.0
341,295.off,./normalized-psb-db/Armadillo/295.off,Armadillo,1.0641331772008031,-0.04398411846321666,0.28667801117511277,622.8682111731181,1.0081055615864547,4.941143075375281,0.123,0.185,0.179,0.1635,0.128,0.0865,0.0665,0.039,0.021,0.0085,0.01,0.174,0.422,0.248,0.078,0.059,0.009,0.0,0.0,0.0,0.075,0.217,0.3135,0.211,0.1095,0.063,0.011,0.0,0.0,0.0,0.022,0.191,0.3495,0.264,0.122,0.04,0.011,0.0005,0.0,0.0,0.074,0.327,0.3935,0.1675,0.033,0.005,0.0,0.0,0.0,0.0
342,294.off,./normalized-psb-db/Armadillo/294.off,Armadillo,0.6311187684594326,-0.016962404096181383,0.09502767438713562,873.6922358581129,1.017903061162071,15.329863483037869,0.1865,0.222,0.1395,0.097,0.0885,0.071,0.0735,0.0705,0.0385,0.013,0.091,0.25,0.363,0.183,0.104,0.009,0.0,0.0,0.0,0.0,0.1275,0.3205,0.239,0.164,0.095,0.048,0.005,0.001,0.0,0.0,0.068,0.3645,0.38,0.1675,0.02,0.0,0.0,0.0,0.0,0.0,0.184,0.555,0.245,0.016,0.0,0.0,0.0,0.0,0.0,0.0
343,296.off,./normalized-psb-db/Armadillo/296.off,Armadillo,1.3276252735985636,-0.05760000114805064,0.28649248926094517,705.3124498580096,1.0819160319248515,7.675140270278564,0.1285,0.198,0.1965,0.1405,0.12,0.0745,0.0635,0.047,0.024,0.0075,0.015,0.173,0.275,0.311,0.145,0.08,0.001,0.0,0.0,0.0,0.063,0.196,0.2865,0.215,0.1215,0.078,0.0385,0.0015,0.0,0.0,0.027,0.1585,0.286,0.287,0.176,0.0555,0.0095,0.0005,0.0,0.0,0.0575,0.297,0.3775,0.2085,0.056,0.0035,0.0,0.0,0.0,0.0
344,282.off,./normalized-psb-db/Armadillo/282.off,Armadillo,1.1397850686913678,0.040940756726942105,0.2613844824934144,883.3995196563386,1.0730111295711882,5.711594425546957,0.1195,0.1895,0.1845,0.163,0.1345,0.0835,0.059,0.0355,0.025,0.006,0.028,0.201,0.377,0.271,0.093,0.03,0.0,0.0,0.0,0.0,0.0595,0.2225,0.3335,0.235,0.099,0.041,0.0075,0.002,0.0,0.0,0.03,0.217,0.346,0.2505,0.1255,0.0285,0.0025,0.0,0.0,0.0,0.081,0.3625,0.377,0.1555,0.023,0.001,0.0,0.0,0.0,0.0
345,283.off,./normalized-psb-db/Armadillo/283.off,Armadillo,0.6891575698212962,-0.018140003220204974,0.1255723937347753,994.6742451108086,1.0215929813693303,14.160458232977193,0.179,0.1965,0.151,0.115,0.095,0.087,0.0725,0.0525,0.0405,0.011,0.046,0.324,0.367,0.155,0.1,0.008,0.0,0.0,0.0,0.0,0.1215,0.3325,0.264,0.1655,0.0825,0.026,0.008,0.0,0.0,0.0,0.0535,0.3445,0.384,0.1905,0.0265,0.001,0.0,0.0,0.0,0.0,0.1665,0.536,0.274,0.0235,0.0,0.0,0.0,0.0,0.0,0.0
346,297.off,./normalized-psb-db/Armadillo/297.off,Armadillo,1.4283094431139034,0.062396523199617,0.35502582044606534,748.4213025582412,1.0237360525822876,2.511500719695349,0.1,0.199,0.2005,0.1715,0.1335,0.0865,0.0525,0.0335,0.016,0.007,0.016,0.09,0.4,0.326,0.113,0.055,0.0,0.0,0.0,0.0,0.053,0.1655,0.273,0.2895,0.149,0.0585,0.0115,0.0,0.0,0.0,0.019,0.1285,0.2795,0.306,0.1975,0.0625,0.007,0.0,0.0,0.0,0.0465,0.2725,0.3515,0.2385,0.0795,0.0115,0.0,0.0,0.0,0.0
347,293.off,./normalized-psb-db/Armadillo/293.off,Armadillo,1.0326710966454506,-0.03782250965902968,0.24337406323149754,769.8132472703885,1.0481063906066561,5.536840431389497,0.1245,0.1975,0.198,0.157,0.106,0.0915,0.061,0.0375,0.02,0.007,0.025,0.258,0.369,0.239,0.082,0.027,0.0,0.0,0.0,0.0,0.0835,0.2315,0.3325,0.2165,0.102,0.0265,0.006,0.0015,0.0,0.0,0.0275,0.225,0.3455,0.2645,0.1135,0.024,0.0,0.0,0.0,0.0,0.087,0.3705,0.3625,0.1595,0.0205,0.0,0.0,0.0,0.0,0.0
348,287.off,./normalized-psb-db/Armadillo/287.off,Armadillo,1.504136822717135,-0.05927704142024287,0.3805471733708035,968.4762861677013,1.1018622279298294,3.53147269767153,0.1105,0.196,0.185,0.163,0.124,0.094,0.063,0.0375,0.0225,0.0045,0.006,0.133,0.334,0.254,0.205,0.068,0.0,0.0,0.0,0.0,0.0515,0.1635,0.2795,0.263,0.1475,0.074,0.021,0.0,0.0,0.0,0.022,0.1455,0.27,0.266,0.1905,0.0885,0.0155,0.002,0.0,0.0,0.0635,0.2655,0.3595,0.2255,0.0755,0.0105,0.0,0.0,0.0,0.0
349,286.off,./normalized-psb-db/Armadillo/286.off,Armadillo,2.0825542458502615,0.09504901676393282,0.6103537522790378,999.7552894259209,1.1443841046012742,2.080351232456604,0.0985,0.193,0.2155,0.179,0.122,0.0935,0.055,0.025,0.016,0.0025,0.006,0.063,0.22,0.417,0.158,0.105,0.031,0.0,0.0,0.0,0.0375,0.1165,0.203,0.2475,0.232,0.118,0.0395,0.006,0.0,0.0,0.0095,0.0895,0.1865,0.247,0.2365,0.161,0.0585,0.0115,0.0,0.0,0.0295,0.1925,0.2725,0.2765,0.166,0.0525,0.01,0.0005,0.0,0.0
350,292.off,./normalized-psb-db/Armadillo/292.off,Armadillo,1.284485651984382,0.05216444753496585,0.3569174484458166,778.822604490109,1.0780757441945907,4.3290884717388725,0.122,0.2095,0.192,0.148,0.0995,0.084,0.068,0.043,0.027,0.007,0.006,0.215,0.308,0.262,0.135,0.063,0.011,0.0,0.0,0.0,0.0645,0.187,0.277,0.241,0.1335,0.0795,0.0165,0.001,0.0,0.0,0.0275,0.159,0.3225,0.2635,0.1405,0.065,0.02,0.002,0.0,0.0,0.07,0.304,0.357,0.1975,0.064,0.0075,0.0,0.0,0.0,0.0
351,284.off,./normalized-psb-db/Armadillo/284.off,Armadillo,1.2749289122914198,0.049359990643641716,0.35749830285364437,850.5655182500348,1.0138341326313494,2.7711348901069752,0.126,0.1785,0.2045,0.164,0.1175,0.0815,0.0555,0.0415,0.0245,0.0065,0.035,0.167,0.366,0.274,0.1,0.057,0.001,0.0,0.0,0.0,0.0815,0.1795,0.302,0.2465,0.126,0.0545,0.01,0.0,0.0,0.0,0.021,0.1585,0.3095,0.297,0.1535,0.0505,0.0095,0.0005,0.0,0.0,0.068,0.313,0.353,0.203,0.054,0.008,0.001,0.0,0.0,0.0
352,290.off,./normalized-psb-db/Armadillo/290.off,Armadillo,0.8406475378805649,0.023039636357047494,0.2328168320918145,1119.1559182283381,1.0545613253891424,4.626757482070459,0.1295,0.2095,0.1925,0.1345,0.1085,0.0815,0.052,0.053,0.031,0.008,0.043,0.335,0.311,0.207,0.091,0.013,0.0,0.0,0.0,0.0,0.094,0.265,0.309,0.224,0.0865,0.016,0.0045,0.001,0.0,0.0,0.052,0.272,0.351,0.211,0.095,0.0185,0.0005,0.0,0.0,0.0,0.1075,0.4325,0.3335,0.105,0.019,0.0025,0.0,0.0,0.0,0.0
353,291.off,./normalized-psb-db/Armadillo/291.off,Armadillo,1.1098137354204125,0.04037446599817483,0.1991873275356228,838.5649458830505,1.0012719380699375,5.460120158901363,0.116,0.2055,0.181,0.148,0.122,0.0955,0.0655,0.041,0.0185,0.007,0.035,0.207,0.505,0.156,0.09,0.007,0.0,0.0,0.0,0.0,0.081,0.2725,0.321,0.2185,0.0695,0.0315,0.006,0.0,0.0,0.0,0.0415,0.209,0.3975,0.273,0.076,0.003,0.0,0.0,0.0,0.0,0.082,0.3855,0.419,0.109,0.0045,0.0,0.0,0.0,0.0,0.0
354,285.off,./normalized-psb-db/Armadillo/285.off,Armadillo,1.4460312536772184,0.05803794648363976,0.3646607721574824,897.6539856985445,1.056609226231401,4.642605151922913,0.112,0.1875,0.194,0.1635,0.134,0.085,0.0595,0.028,0.026,0.0105,0.029,0.149,0.282,0.329,0.125,0.086,0.0,0.0,0.0,0.0,0.052,0.175,0.28,0.245,0.1425,0.072,0.033,0.0005,0.0,0.0,0.021,0.1425,0.303,0.2695,0.181,0.066,0.0165,0.0005,0.0,0.0,0.0555,0.278,0.37,0.2125,0.07,0.014,0.0,0.0,0.0,0.0
355,288.off,./normalized-psb-db/Armadillo/288.off,Armadillo,1.8386349368018218,0.08241201578494536,0.6028351564765771,915.1777443052415,1.133493061531165,1.9814899160762336,0.108,0.19,0.1995,0.168,0.121,0.0855,0.0615,0.0405,0.02,0.006,0.004,0.128,0.235,0.29,0.215,0.118,0.01,0.0,0.0,0.0,0.043,0.127,0.2405,0.2505,0.1955,0.0995,0.0405,0.0035,0.0,0.0,0.011,0.106,0.2245,0.254,0.2145,0.1245,0.054,0.0115,0.0,0.0,0.038,0.2165,0.307,0.255,0.1265,0.045,0.0105,0.0015,0.0,0.0
356,289.off,./normalized-psb-db/Armadillo/289.off,Armadillo,1.3053109048464346,-0.047922401280477714,0.4972941979870329,968.4222428479602,1.1024722099758142,2.7083891495322394,0.1225,0.1845,0.2095,0.1525,0.121,0.068,0.071,0.0425,0.0195,0.009,0.017,0.183,0.269,0.254,0.165,0.112,0.0,0.0,0.0,0.0,0.06,0.162,0.2275,0.2455,0.1925,0.089,0.0205,0.003,0.0,0.0,0.024,0.156,0.284,0.2545,0.161,0.085,0.029,0.0065,0.0,0.0,0.065,0.2755,0.3455,0.2105,0.08,0.019,0.004,0.0005,0.0,0.0
357,300.off,./normalized-psb-db/Armadillo/300.off,Armadillo,1.0966738221689192,0.0394551471411866,0.3822187172755656,847.2763731399766,1.0392042428277715,2.4683733778993586,0.126,0.188,0.194,0.1575,0.115,0.076,0.0635,0.046,0.024,0.01,0.019,0.178,0.292,0.26,0.159,0.092,0.0,0.0,0.0,0.0,0.078,0.1695,0.2445,0.264,0.1675,0.0605,0.014,0.002,0.0,0.0,0.0315,0.1855,0.2935,0.2525,0.1455,0.068,0.0195,0.004,0.0,0.0,0.074,0.3075,0.3245,0.1925,0.0805,0.0175,0.0035,0.0,0.0,0.0
358,299.off,./normalized-psb-db/Armadillo/299.off,Armadillo,1.796342676736926,-0.08492923425435168,0.5678006960885991,803.6244594252908,1.1620916031854356,2.1498819743401625,0.126,0.19,0.1945,0.164,0.1225,0.087,0.056,0.0325,0.0205,0.007,0.012,0.131,0.196,0.301,0.194,0.135,0.031,0.0,0.0,0.0,0.0465,0.1425,0.2045,0.2315,0.2045,0.1125,0.05,0.0075,0.0005,0.0,0.0145,0.1095,0.2145,0.2615,0.195,0.134,0.0505,0.0175,0.003,0.0,0.0455,0.2125,0.2875,0.2585,0.1385,0.0435,0.013,0.001,0.0,0.0
359,298.off,./normalized-psb-db/Armadillo/298.off,Armadillo,1.4113440796482544,-0.058075434484682,0.378599246656161,833.5156954364559,1.1015695701126305,3.459033026588129,0.1035,0.213,0.2025,0.1565,0.115,0.096,0.056,0.031,0.018,0.0085,0.008,0.144,0.333,0.285,0.152,0.078,0.0,0.0,0.0,0.0,0.046,0.1675,0.253,0.251,0.178,0.0755,0.027,0.002,0.0,0.0,0.0175,0.1265,0.2745,0.3045,0.171,0.0775,0.026,0.0025,0.0,0.0,0.0435,0.2425,0.385,0.222,0.087,0.018,0.002,0.0,0.0,0.0
360,180.off,./normalized-psb-db/Teddy/180.off,Teddy,1.0925589025247664,-0.05853762315642959,0.20641331450787861,380.59616812879005,1.0499405631346224,11.466535017353157,0.146,0.2075,0.176,0.138,0.0975,0.0785,0.07,0.0525,0.026,0.008,0.0,0.19,0.337,0.224,0.228,0.021,0.0,0.0,0.0,0.0,0.0695,0.202,0.3015,0.217,0.1195,0.0555,0.0315,0.0035,0.0,0.0,0.0205,0.175,0.317,0.3125,0.1445,0.028,0.0025,0.0,0.0,0.0,0.0665,0.316,0.424,0.185,0.0085,0.0,0.0,0.0,0.0,0.0
361,168.off,./normalized-psb-db/Teddy/168.off,Teddy,1.2170589577085562,0.07060966195427042,0.23043513399681012,361.5818203923355,1.0491894358381846,7.859322274790585,0.1185,0.2105,0.181,0.1455,0.121,0.094,0.068,0.0385,0.02,0.003,0.0,0.149,0.351,0.305,0.147,0.048,0.0,0.0,0.0,0.0,0.056,0.1955,0.2805,0.2385,0.147,0.0615,0.0195,0.0015,0.0,0.0,0.019,0.144,0.276,0.3435,0.171,0.04,0.0065,0.0,0.0,0.0,0.0565,0.277,0.412,0.222,0.032,0.0005,0.0,0.0,0.0,0.0
362,169.off,./normalized-psb-db/Teddy/169.off,Teddy,1.3554904270548285,-0.07576264595576757,0.2745723242442719,433.8894565869713,1.0531237736480397,10.302211313898942,0.1145,0.201,0.1935,0.144,0.1085,0.084,0.0645,0.053,0.0285,0.0085,0.0,0.179,0.293,0.235,0.236,0.057,0.0,0.0,0.0,0.0,0.0545,0.167,0.271,0.2435,0.1605,0.0775,0.025,0.001,0.0,0.0,0.0205,0.128,0.2735,0.3195,0.179,0.0645,0.014,0.001,0.0,0.0,0.0565,0.285,0.3825,0.235,0.041,0.0,0.0,0.0,0.0,0.0
363,179.off,./normalized-psb-db/Teddy/179.off,Teddy,1.435552396191016,-0.08632411576994603,0.3278580132977391,397.0021587177745,1.0571833336880214,6.123803047620905,0.1265,0.2155,0.186,0.15,0.121,0.0925,0.051,0.0305,0.0215,0.0055,0.0,0.113,0.319,0.285,0.239,0.044,0.0,0.0,0.0,0.0,0.0555,0.162,0.269,0.249,0.1495,0.077,0.0365,0.0015,0.0,0.0,0.013,0.106,0.2695,0.304,0.226,0.0725,0.009,0.0,0.0,0.0,0.051,0.256,0.378,0.2335,0.0745,0.007,0.0,0.0,0.0,0.0
364,178.off,./normalized-psb-db/Teddy/178.off,Teddy,1.337389985945757,-0.07992692939817694,0.28769165177629086,374.4449204188461,1.0980401622467046,5.953798881619351,0.1205,0.204,0.2105,0.1525,0.1105,0.0825,0.054,0.032,0.026,0.0075,0.0,0.087,0.38,0.249,0.227,0.057,0.0,0.0,0.0,0.0,0.047,0.168,0.2755,0.23,0.1585,0.092,0.028,0.001,0.0,0.0,0.013,0.1205,0.2825,0.3055,0.188,0.069,0.0205,0.001,0.0,0.0,0.056,0.258,0.3635,0.2435,0.0705,0.0085,0.0,0.0,0.0,0.0
365,176.off,./normalized-psb-db/Teddy/176.off,Teddy,1.702824770434007,0.10704405229782794,0.4274034962801543,430.90823530424507,1.1350038674895464,4.3889685172603885,0.108,0.203,0.202,0.1545,0.124,0.085,0.0595,0.037,0.0185,0.0085,0.0,0.076,0.307,0.263,0.28,0.07,0.004,0.0,0.0,0.0,0.046,0.1365,0.247,0.2545,0.1675,0.098,0.048,0.0025,0.0,0.0,0.008,0.094,0.2155,0.295,0.2345,0.124,0.0265,0.0025,0.0,0.0,0.032,0.187,0.3485,0.2765,0.1305,0.0235,0.002,0.0,0.0,0.0
366,162.off,./normalized-psb-db/Teddy/162.off,Teddy,1.1293491499538524,0.06419206318207474,0.20512079007943113,349.5602320658372,1.0250959718291577,7.051408239922192,0.12,0.203,0.187,0.148,0.1125,0.1025,0.058,0.0435,0.022,0.0035,0.0,0.176,0.372,0.272,0.163,0.017,0.0,0.0,0.0,0.0,0.0585,0.2055,0.288,0.246,0.123,0.0555,0.0225,0.001,0.0,0.0,0.0225,0.1715,0.3075,0.34,0.1365,0.0215,0.0005,0.0,0.0,0.0,0.0655,0.3015,0.4,0.209,0.023,0.001,0.0,0.0,0.0,0.0
